id,level,cefr,level_title,function,pattern_no,variation_no,expression,meaning_ko,example_en,example_ko,dialogue_en,dialogue_ko,situation_ko,note_ko,memory_chunk,cloze_prompt,reverse_prompt_ko,memory_tip_ko,confusion_note_ko,review_steps_ko,tags,practice_prompt_ko
2308,3,A2+,linking ideas,reason,7,8,That's why the customer should look it up,그래서 고객은 그걸 찾아보다해야 한다,That's why the customer should look it up.,"이 예문은 '그래서 고객은 그걸 찾아보다해야 한다'라는 뜻으로 이유, 조건, 계획을 붙여 자연스럽게 말한다.",A: That's why the customer should look it up. / B: That makes sense. What should we do next?,A: 그래서 고객은 그걸 찾아보다해야 한다. / B: 이해돼요. 다음엔 뭘 하면 될까요?,이유를 붙여 설명할 때,That's why,That's why the / customer should look / it up,That's why the customer ____ look it up | answer: should,이유를 붙여 설명할 때: '그래서 고객은 그걸 찾아보다해야 한다'를 영어 표현으로 떠올리기,연결어를 먼저 외운다: That's why. 앞절과 뒷절을 나눠서 말한다.,표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 그래서 고객은 그걸 찾아보다해야 한다 -> 2 끊어 읽기: That's why the / customer should look / it up -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L3|reason|conversation,"이유를 붙여 설명할 때, '그래서 고객은 그걸 찾아보다해야 한다'라는 뜻이 되도록 영어로 말해 보세요."
2309,3,A2+,linking ideas,reason,7,9,That's why the team should think about it,그래서 팀은 그걸 생각해보다해야 한다,That's why the team should think about it.,"이 예문은 '그래서 팀은 그걸 생각해보다해야 한다'라는 뜻으로 이유, 조건, 계획을 붙여 자연스럽게 말한다.",A: That's why the team should think about it. / B: That makes sense. What should we do next?,A: 그래서 팀은 그걸 생각해보다해야 한다. / B: 이해돼요. 다음엔 뭘 하면 될까요?,이유를 붙여 설명할 때,That's why,That's why the / team should think / about it,That's why the team ____ think about it | answer: should,이유를 붙여 설명할 때: '그래서 팀은 그걸 생각해보다해야 한다'를 영어 표현으로 떠올리기,연결어를 먼저 외운다: That's why. 앞절과 뒷절을 나눠서 말한다.,표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 그래서 팀은 그걸 생각해보다해야 한다 -> 2 끊어 읽기: That's why the / team should think / about it -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L3|reason|conversation,"이유를 붙여 설명할 때, '그래서 팀은 그걸 생각해보다해야 한다'라는 뜻이 되도록 영어로 말해 보세요."
2310,3,A2+,linking ideas,reason,7,10,That's why everyone should talk about it,그래서 모두는 그것에 대해 이야기하다해야 한다,That's why everyone should talk about it.,"이 예문은 '그래서 모두는 그것에 대해 이야기하다해야 한다'라는 뜻으로 이유, 조건, 계획을 붙여 자연스럽게 말한다.",A: That's why everyone should talk about it. / B: That makes sense. What should we do next?,A: 그래서 모두는 그것에 대해 이야기하다해야 한다. / B: 이해돼요. 다음엔 뭘 하면 될까요?,이유를 붙여 설명할 때,That's why,That's why everyone / should talk about / it,That's why everyone ____ talk about it | answer: should,이유를 붙여 설명할 때: '그래서 모두는 그것에 대해 이야기하다해야 한다'를 영어 표현으로 떠올리기,연결어를 먼저 외운다: That's why. 앞절과 뒷절을 나눠서 말한다.,표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 그래서 모두는 그것에 대해 이야기하다해야 한다 -> 2 끊어 읽기: That's why everyone / should talk about / it -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L3|reason|conversation,"이유를 붙여 설명할 때, '그래서 모두는 그것에 대해 이야기하다해야 한다'라는 뜻이 되도록 영어로 말해 보세요."
2311,3,A2+,linking ideas,reason,7,11,That's why I should take a look,그래서 나는 한번 보다해야 한다,That's why I should take a look.,"이 예문은 '그래서 나는 한번 보다해야 한다'라는 뜻으로 이유, 조건, 계획을 붙여 자연스럽게 말한다.",A: That's why I should take a look. / B: That makes sense. What should we do next?,A: 그래서 나는 한번 보다해야 한다. / B: 이해돼요. 다음엔 뭘 하면 될까요?,이유를 붙여 설명할 때,That's why,That's why I / should take a / look,That's why I ____ take a look | answer: should,이유를 붙여 설명할 때: '그래서 나는 한번 보다해야 한다'를 영어 표현으로 떠올리기,연결어를 먼저 외운다: That's why. 앞절과 뒷절을 나눠서 말한다.,표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 그래서 나는 한번 보다해야 한다 -> 2 끊어 읽기: That's why I / should take a / look -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L3|reason|conversation,"이유를 붙여 설명할 때, '그래서 나는 한번 보다해야 한다'라는 뜻이 되도록 영어로 말해 보세요."
2312,3,A2+,linking ideas,reason,7,12,That's why you should make a note,그래서 너는 메모하다해야 한다,That's why you should make a note.,"이 예문은 '그래서 너는 메모하다해야 한다'라는 뜻으로 이유, 조건, 계획을 붙여 자연스럽게 말한다.",A: That's why you should make a note. / B: That makes sense. What should we do next?,A: 그래서 너는 메모하다해야 한다. / B: 이해돼요. 다음엔 뭘 하면 될까요?,이유를 붙여 설명할 때,That's why,That's why you / should make a / note,That's why you ____ make a note | answer: should,이유를 붙여 설명할 때: '그래서 너는 메모하다해야 한다'를 영어 표현으로 떠올리기,연결어를 먼저 외운다: That's why. 앞절과 뒷절을 나눠서 말한다.,표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 그래서 너는 메모하다해야 한다 -> 2 끊어 읽기: That's why you / should make a / note -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L3|reason|conversation,"이유를 붙여 설명할 때, '그래서 너는 메모하다해야 한다'라는 뜻이 되도록 영어로 말해 보세요."
2313,3,A2+,linking ideas,reason,7,13,That's why we should set it up,그래서 우리는 그걸 설정하다해야 한다,That's why we should set it up.,"이 예문은 '그래서 우리는 그걸 설정하다해야 한다'라는 뜻으로 이유, 조건, 계획을 붙여 자연스럽게 말한다.",A: That's why we should set it up. / B: That makes sense. What should we do next?,A: 그래서 우리는 그걸 설정하다해야 한다. / B: 이해돼요. 다음엔 뭘 하면 될까요?,이유를 붙여 설명할 때,That's why,That's why we / should set it / up,That's why we ____ set it up | answer: should,이유를 붙여 설명할 때: '그래서 우리는 그걸 설정하다해야 한다'를 영어 표현으로 떠올리기,연결어를 먼저 외운다: That's why. 앞절과 뒷절을 나눠서 말한다.,표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 그래서 우리는 그걸 설정하다해야 한다 -> 2 끊어 읽기: That's why we / should set it / up -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L3|reason|conversation,"이유를 붙여 설명할 때, '그래서 우리는 그걸 설정하다해야 한다'라는 뜻이 되도록 영어로 말해 보세요."
2314,3,A2+,linking ideas,reason,7,14,That's why they should figure it out,그래서 그들은 그걸 알아내다해야 한다,That's why they should figure it out.,"이 예문은 '그래서 그들은 그걸 알아내다해야 한다'라는 뜻으로 이유, 조건, 계획을 붙여 자연스럽게 말한다.",A: That's why they should figure it out. / B: That makes sense. What should we do next?,A: 그래서 그들은 그걸 알아내다해야 한다. / B: 이해돼요. 다음엔 뭘 하면 될까요?,이유를 붙여 설명할 때,That's why,That's why they / should figure it / out,That's why they ____ figure it out | answer: should,이유를 붙여 설명할 때: '그래서 그들은 그걸 알아내다해야 한다'를 영어 표현으로 떠올리기,연결어를 먼저 외운다: That's why. 앞절과 뒷절을 나눠서 말한다.,표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 그래서 그들은 그걸 알아내다해야 한다 -> 2 끊어 읽기: That's why they / should figure it / out -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L3|reason|conversation,"이유를 붙여 설명할 때, '그래서 그들은 그걸 알아내다해야 한다'라는 뜻이 되도록 영어로 말해 보세요."
2315,3,A2+,linking ideas,reason,7,15,That's why my friend should put it away,그래서 내 친구는 그걸 치우다해야 한다,That's why my friend should put it away.,"이 예문은 '그래서 내 친구는 그걸 치우다해야 한다'라는 뜻으로 이유, 조건, 계획을 붙여 자연스럽게 말한다.",A: That's why my friend should put it away. / B: That makes sense. What should we do next?,A: 그래서 내 친구는 그걸 치우다해야 한다. / B: 이해돼요. 다음엔 뭘 하면 될까요?,이유를 붙여 설명할 때,That's why,That's why my / friend should put / it away,That's why my friend ____ put it away | answer: should,이유를 붙여 설명할 때: '그래서 내 친구는 그걸 치우다해야 한다'를 영어 표현으로 떠올리기,연결어를 먼저 외운다: That's why. 앞절과 뒷절을 나눠서 말한다.,표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 그래서 내 친구는 그걸 치우다해야 한다 -> 2 끊어 읽기: That's why my / friend should put / it away -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L3|reason|conversation,"이유를 붙여 설명할 때, '그래서 내 친구는 그걸 치우다해야 한다'라는 뜻이 되도록 영어로 말해 보세요."
2316,3,A2+,linking ideas,reason,7,16,That's why my teacher should pick it up,그래서 내 선생님은 그걸 집어 들다해야 한다,That's why my teacher should pick it up.,"이 예문은 '그래서 내 선생님은 그걸 집어 들다해야 한다'라는 뜻으로 이유, 조건, 계획을 붙여 자연스럽게 말한다.",A: That's why my teacher should pick it up. / B: That makes sense. What should we do next?,A: 그래서 내 선생님은 그걸 집어 들다해야 한다. / B: 이해돼요. 다음엔 뭘 하면 될까요?,이유를 붙여 설명할 때,That's why,That's why my / teacher should pick / it up,That's why my teacher ____ pick it up | answer: should,이유를 붙여 설명할 때: '그래서 내 선생님은 그걸 집어 들다해야 한다'를 영어 표현으로 떠올리기,연결어를 먼저 외운다: That's why. 앞절과 뒷절을 나눠서 말한다.,표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 그래서 내 선생님은 그걸 집어 들다해야 한다 -> 2 끊어 읽기: That's why my / teacher should pick / it up -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L3|reason|conversation,"이유를 붙여 설명할 때, '그래서 내 선생님은 그걸 집어 들다해야 한다'라는 뜻이 되도록 영어로 말해 보세요."
2317,3,A2+,linking ideas,reason,7,17,That's why my manager should drop it off,그래서 내 매니저는 그걸 맡겨 두다해야 한다,That's why my manager should drop it off.,"이 예문은 '그래서 내 매니저는 그걸 맡겨 두다해야 한다'라는 뜻으로 이유, 조건, 계획을 붙여 자연스럽게 말한다.",A: That's why my manager should drop it off. / B: That makes sense. What should we do next?,A: 그래서 내 매니저는 그걸 맡겨 두다해야 한다. / B: 이해돼요. 다음엔 뭘 하면 될까요?,이유를 붙여 설명할 때,That's why,That's why my / manager should drop / it off,That's why my manager ____ drop it off | answer: should,이유를 붙여 설명할 때: '그래서 내 매니저는 그걸 맡겨 두다해야 한다'를 영어 표현으로 떠올리기,연결어를 먼저 외운다: That's why. 앞절과 뒷절을 나눠서 말한다.,표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 그래서 내 매니저는 그걸 맡겨 두다해야 한다 -> 2 끊어 읽기: That's why my / manager should drop / it off -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L3|reason|conversation,"이유를 붙여 설명할 때, '그래서 내 매니저는 그걸 맡겨 두다해야 한다'라는 뜻이 되도록 영어로 말해 보세요."
2318,3,A2+,linking ideas,reason,7,18,That's why the customer should call them back,그래서 고객은 그들에게 다시 전화하다해야 한다,That's why the customer should call them back.,"이 예문은 '그래서 고객은 그들에게 다시 전화하다해야 한다'라는 뜻으로 이유, 조건, 계획을 붙여 자연스럽게 말한다.",A: That's why the customer should call them back. / B: That makes sense. What should we do next?,A: 그래서 고객은 그들에게 다시 전화하다해야 한다. / B: 이해돼요. 다음엔 뭘 하면 될까요?,이유를 붙여 설명할 때,That's why,That's why the / customer should call / them back,That's why the customer ____ call them back | answer: should,이유를 붙여 설명할 때: '그래서 고객은 그들에게 다시 전화하다해야 한다'를 영어 표현으로 떠올리기,연결어를 먼저 외운다: That's why. 앞절과 뒷절을 나눠서 말한다.,표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 그래서 고객은 그들에게 다시 전화하다해야 한다 -> 2 끊어 읽기: That's why the / customer should call / them back -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L3|reason|conversation,"이유를 붙여 설명할 때, '그래서 고객은 그들에게 다시 전화하다해야 한다'라는 뜻이 되도록 영어로 말해 보세요."
